Time;Heart Rate
50,30865;0
50,32068;0
50,334;0
50,34493;0
50,35508;0
50,36824;0
50,38066;0
50,39301;0
50,40581;0
50,41865;0
50,43333;0
50,44458;0
50,45652;0
50,47108;0
50,48306;0
50,49593;0
50,50867;0
50,5211;0
50,53292;0
50,54527;0
50,55739;0
50,56826;0
50,5811;0
50,59328;0
50,60681;0
50,61904;0
50,63225;0
50,6438;0
50,65657;0
50,66936;0
50,68404;0
50,69667;0
50,70872;0
50,72093;0
50,73372;0
50,74602;0
50,75761;0
50,77044;0
50,78075;0
50,79399;0
50,80594;0
50,81944;0
50,83153;0
50,84429;0
50,85648;0
50,8693;0
50,8821;0
50,89684;0
50,9092;0
50,92142;0
50,93343;0
50,94565;0
50,95803;0
50,971;0
50,98285;0
50,99351;0
51,00613;0
51,01862;0
51,03148;0
51,04375;0
51,0572;0
51,06951;0
51,08219;0
51,09457;0
51,10883;0
51,12172;0
51,13387;0
51,14689;0
51,15841;0
51,17102;0
51,18291;0
51,19576;0
51,20598;0
51,2184;0
51,23116;0
51,24405;0
51,25665;0
51,26933;0
51,28157;0
51,29467;0
51,30725;0
51,32164;0
51,33405;0
51,34637;0
51,35866;0
51,37181;0
51,38363;0
51,39543;0
51,40793;0
51,41859;0
51,43131;0
51,4437;0
51,45632;0
51,46915;0
51,48178;0
51,4946;0
51,50668;0
51,51972;0
51,53459;0
51,54905;0
51,56157;0
51,57179;0
51,58269;0
51,59539;0
51,60733;0
51,62035;0
51,63094;0
51,6432;0
51,65568;0
51,66859;0
51,68145;0
51,69411;0
51,70662;0
51,71938;0
51,73206;0
51,74452;0
51,75696;0
51,76969;0
51,78215;0
51,79446;0
51,80726;0
51,81955;0
51,83234;0
51,84467;0
51,85719;0
51,87004;0
51,88258;0
51,89503;0
51,90749;0
51,91994;0
51,93306;0
51,94507;0
51,95723;0
51,97074;0
51,98343;0
51,99533;0
52,00739;0
52,01996;0
52,03434;0
52,04594;0
52,05713;0
52,06984;0
52,08247;0
52,09737;0
52,10772;0
52,11975;0
52,13261;0
52,14473;0
52,15755;0
52,16999;0
52,18233;0
52,19505;0
52,2081;0
52,21988;0
52,23274;0
52,24491;0
52,258;0
52,27039;0
52,28283;0
52,29499;0
52,30764;0
52,32027;0
52,33335;0
52,34591;0
52,35761;0
52,37062;0
52,38305;0
52,39604;0
52,40775;0
52,4203;0
52,43285;0
52,44583;0
52,45802;0
52,47051;0
52,48279;0
52,49577;0
52,50837;0
52,52081;0
52,53303;0
52,54525;0
52,55783;0
52,57073;0
52,58323;0
52,59538;0
52,6087;0
52,62053;0
52,63348;0
52,64554;0
52,65813;0
52,671;0
52,68325;0
52,6956;0
52,70809;0
52,72069;0
52,7337;0
52,74622;0
52,758;0
52,77084;0
52,78316;0
52,79657;0
52,80813;0
52,82166;0
52,83339;0
52,84661;0
52,85825;0
52,87096;0
52,88342;0
52,89606;0
52,90842;0
52,92099;0
52,93328;0
52,94762;0
52,95814;0
52,97101;0
52,98355;0
52,99564;0
53,00843;0
53,02085;0
53,0337;0
53,04573;0
53,05904;0
53,07122;0
53,0838;0
53,09618;0
53,10859;0
53,12097;0
53,1337;0
53,14601;0
53,15842;0
53,17126;0
53,18359;0
53,19647;0
53,20837;0
53,22106;0
53,23352;0
53,24638;0
53,25854;0
53,27118;0
53,28367;0
53,29637;0
53,3086;0
53,3213;0
53,33381;0
53,3459;0
53,35848;0
53,3715;0
53,3837;0
53,39624;0
53,40887;0
53,42097;0
53,43407;0
53,44596;0
53,45879;0
53,47146;0
53,48409;0
53,49617;0
53,50865;0
53,52128;0
53,53415;0
53,5466;0
53,55875;0
53,57166;0
53,58377;0
53,5969;0
53,60892;0
53,62136;0
53,6338;0
53,64651;0
53,65878;0
53,67161;0
53,68391;0
53,69698;0
53,70911;0
53,72199;0
53,73404;0
53,74639;0
53,75902;0
53,77169;0
53,78413;0
53,79637;0
53,80906;0
53,82149;0
53,83455;0
53,84639;0
53,85927;0
53,87183;0
53,88446;0
53,89634;0
53,9114;0
53,92161;0
53,93392;0
53,94619;0
53,95869;0
53,9714;0
53,98368;0
53,99662;0
54,00878;0
54,02165;0
54,03384;0
54,04655;0
54,05875;0
54,07171;0
54,08394;0
54,09666;0
54,10939;0
54,12214;0
54,13389;0
54,14642;0
54,15899;0
54,17204;0
54,18421;0
54,19646;0
54,209;0
54,22176;0
54,23425;0
54,24635;0
54,25902;0
54,27168;0
54,28455;0
54,2967;0
54,30883;0
54,32148;0
54,33425;0
54,34692;0
54,35908;0
54,37215;0
54,3841;0
54,3969;0
54,40919;0
54,42378;0
54,43438;0
54,4467;0
54,45883;0
54,47141;0
54,48378;0
54,49677;0
54,50947;0
54,52283;0
54,53418;0
54,54624;0
54,55886;0
54,57233;0
54,58419;0
54,59645;0
54,60905;0
54,6217;0
54,63405;0
54,64658;0
54,65949;0
54,68018;0
54,69663;0
54,70994;0
54,72242;0
54,73553;0
54,74726;0
54,75925;0
54,77207;0
54,78441;0
54,79666;0
54,80913;0
54,82148;0
54,83421;0
54,84663;0
54,85875;0
54,87337;0
54,88399;0
54,89648;0
54,90892;0
54,92119;0
54,93356;0
54,94588;0
54,95861;0
54,97174;0
54,98393;0
54,99604;0
55,00881;0
55,0213;0
55,03413;0
55,04608;0
55,0589;0
55,07154;0
55,08427;0
55,09626;0
55,1088;0
55,12144;0
55,1347;0
55,14668;0
55,15884;0
55,17182;0
55,18382;0
55,19651;0
55,20896;0
55,2213;0
55,23385;0
55,24667;0
55,25892;0
55,27138;0
55,28378;0
55,29778;0
55,30952;0
55,3218;0
55,33398;0
55,34631;0
55,3608;0
55,37196;0
55,38352;0
55,39588;0
55,40907;0
55,42133;0
55,43388;0
55,4462;0
55,45906;0
55,47123;0
55,48474;0
55,49621;0
55,50888;0
55,52123;0
55,53436;0
55,54663;0
55,55902;0
55,57165;0
55,58377;0
55,59963;0
55,62254;0
55,64746;0
55,66324;0
55,68196;0
55,69867;0
55,71449;0
55,73406;0
55,74521;0
55,76568;0
55,79089;0
55,81509;0
55,84008;0
55,86506;0
55,89028;0
55,91549;0
55,94045;0
55,96585;0
55,9948;0
56,01554;0
56,03884;0
56,06382;0
56,08973;0
56,11436;0
56,13974;0
56,16459;0
56,19032;0
56,21527;0
56,2401;0
56,26545;0
56,29074;0
56,31549;0
56,34057;0
56,36609;0
56,39085;0
56,41622;0
56,44135;0
56,46594;0
56,49146;0
56,51822;0
56,54119;0
56,56602;0
56,59162;0
56,61634;0
56,64151;0
56,6667;0
56,69158;0
56,70387;0
56,71691;0
56,72958;0
56,74291;0
56,75547;0
56,76891;0
56,7811;0
56,79421;0
56,80673;0
56,81955;0
56,83228;0
56,84538;0
56,85748;0
56,87011;0
56,88275;0
56,89547;0
56,90802;0
56,92078;0
56,93314;0
56,94606;0
56,95821;0
56,97102;0
56,98288;0
56,99609;0
57,00885;0
57,02098;0
57,0334;0
57,04602;0
57,05862;0
57,07092;0
57,08372;0
57,09608;0
57,10908;0
57,12107;0
57,13406;0
57,14584;0
57,15795;0
57,17104;0
57,18321;0
57,19661;0
57,20825;0
57,22104;0
57,23322;0
57,24628;0
57,25837;0
57,27077;0
57,28337;0
57,29655;0
57,30869;0
57,32121;0
57,33365;0
57,34608;0
57,35888;0
57,37189;0
57,38348;0
57,39796;0
57,40871;0
57,4208;0
57,43316;0
57,44583;0
57,45911;0
57,4712;0
57,48377;0
57,49616;0
57,50845;0
57,52134;0
57,53395;0
57,54646;0
57,55862;0
57,57132;0
57,58392;0
57,59657;0
57,60891;0
57,62138;0
57,63354;0
57,64652;0
57,65871;0
57,67191;0
57,68399;0
57,69661;0
57,709;0
57,72193;0
57,73362;0
57,74619;0
57,75877;0
57,77196;0
57,78394;0
57,79618;0
57,80879;0
57,8217;0
57,83422;0
57,84626;0
57,85932;0
57,87151;0
57,88406;0
57,89645;0
57,90916;0
57,92121;0
57,93418;0
57,94669;0
57,9589;0
57,97374;0
57,98627;0
57,99914;0
58,00858;0
58,0207;0
58,03299;0
58,04616;0
58,05842;0
58,07105;0
58,08327;0
58,09622;0
58,10864;0
58,12142;0
58,1336;0
58,14646;0
58,15889;0
58,17171;0
58,18375;0
58,19626;0
58,20885;0
58,2215;0
58,23395;0
58,24622;0
58,25915;0
58,2714;0
58,28417;0
58,29648;0
58,30881;0
58,32129;0
58,33388;0
58,34725;0
58,35874;0
58,37191;0
58,38376;0
58,39661;0
58,4092;0
58,42151;0
58,434;0
58,44887;0
58,45875;0
58,47128;0
58,48357;0
58,49652;0
58,5092;0
58,52156;0
58,53374;0
58,54613;0
58,55889;0
58,57186;0
58,58429;0
58,59651;0
58,60973;0
58,62236;0
58,6343;0
58,6462;0
58,65914;0
58,67167;0
58,68431;0
58,69636;0
58,70881;0
58,72169;0
58,73399;0
58,74703;0
58,75894;0
58,77186;0
58,78403;0
58,79678;0
58,80924;0
58,82201;0
58,83417;0
58,84673;0
58,85923;0
58,87177;0
58,88418;0
58,89691;0
58,90927;0
58,92266;0
58,93394;0
58,94638;0
58,95935;0
58,97277;0
58,98432;0
58,99648;0
59,00968;0
59,02182;0
59,03436;0
59,04665;0
59,06112;0
59,07182;0
59,08481;0
59,09821;0
59,10954;0
59,12143;0
59,13422;0
59,14669;0
59,15872;0
59,17146;0
59,18377;0
59,19672;0
59,20913;0
59,22147;0
59,23416;0
59,24698;0
59,25943;0
59,27168;0
59,2844;0
59,29691;0
59,31028;0
59,32238;0
59,3342;0
59,34677;0
59,35916;0
59,37209;0
59,38438;0
59,39698;0
59,40938;0
59,42176;0
59,43432;0
59,44679;0
59,45993;0
59,47178;0
59,48459;0
59,49686;0
59,50958;0
59,52183;0
59,53444;0
59,54741;0
59,55968;0
59,57211;0
59,58442;0
59,59723;0
59,6096;0
59,62193;0
59,63418;0
59,6473;0
59,65943;0
59,672;0
59,68438;0
59,69799;0
59,71032;0
59,72274;0
59,73436;0
59,74682;0
59,75956;0
59,77214;0
59,78447;0
59,79689;0
59,80995;0
59,82177;0
59,83475;0
59,84675;0
59,8599;0
59,87414;0
59,88448;0
59,89665;0
59,90917;0
59,92225;0
59,93481;0
59,94716;0
59,95945;0
59,97239;0
59,98437;0
59,99699;0
60,00949;0
60,02214;0
60,03422;0
60,04727;0
60,05946;0
60,0724;0
60,08423;0
60,09736;0
60,10982;0
60,12278;0
60,13431;0
60,14695;0
60,15968;0
60,17321;0
60,18548;0
60,19777;0
60,20967;0
60,22185;0
60,2345;0
60,24727;0
60,25967;0
60,27237;0
60,28469;0
60,29688;0
60,30917;0
60,32183;0
60,33488;0
60,34704;0
60,35994;0
60,37243;0
60,38427;0
60,39785;0
60,40982;0
60,42223;0
60,43442;0
60,44781;0
60,45949;0
60,47179;0
60,48427;0
60,49747;0
60,51018;0
60,52758;0
60,53792;0
60,54814;0
60,56166;0
60,57422;0
60,58669;0
60,59935;0
60,61098;0
60,62283;0
60,63549;0
60,64793;0
60,66118;0
60,67329;0
60,6847;0
60,69666;0
60,70897;0
60,72152;0
60,73422;0
60,74693;0
60,75905;0
60,77245;0
60,78399;0
60,79717;0
60,80951;0
60,82161;0
60,83415;0
60,84707;0
60,85918;0
60,87138;0
60,88404;0
60,89729;0
60,90969;0
60,92212;0
60,93406;0
60,94666;0
60,95924;0
60,97229;0
60,98413;0
60,99678;0
61,00927;0
61,02165;0
61,03454;0
61,04675;0
61,05973;0
61,0719;0
61,08508;0
61,09682;0
61,10937;0
61,12188;0
61,13477;0
61,14706;0
61,1595;0
61,17243;0
61,18405;0
61,19722;0
61,20984;0
61,22198;0
61,23426;0
61,24751;0
61,25931;0
61,27231;0
61,28439;0
61,2978;0
61,31164;0
61,32199;0
61,33403;0
61,34665;0
61,35907;0
61,3716;0
61,38401;0
61,39644;0
61,40957;0
61,42164;0
61,43432;0
61,44677;0
61,45979;0
61,47188;0
61,48513;0
61,49684;0
61,50939;0
61,52202;0
61,53465;0
61,54763;0
61,55933;0
61,57207;0
61,58421;0
61,59716;0
61,60954;0
61,62234;0
61,63475;0
61,65507;0
61,67194;0
61,6855;0
61,69782;0
61,71026;0
61,72274;0
61,73492;0
61,74703;0
61,75948;0
61,77262;0
61,78465;0
61,79681;0
61,80981;0
61,82172;0
61,83436;0
61,84661;0
61,85938;0
61,87178;0
61,88448;0
61,89657;0
61,91112;0
61,92201;0
61,93464;0
61,94684;0
61,95886;0
61,97162;0
61,98398;0
61,99706;0
62,009;0
62,02169;0
62,03409;0
62,04659;0
62,05947;0
62,07156;0
62,08463;0
62,09735;0
62,10945;0
62,12239;0
62,13452;0
62,14684;0
62,15952;0
62,1721;0
62,18422;0
62,19664;0
62,20987;0
62,22215;0
62,2344;0
62,24703;0
62,25971;0
62,27214;0
62,28481;0
62,29731;0
62,30941;0
62,32191;0
62,3345;0
62,34683;0
62,35934;0
62,37212;0
62,3846;0
62,39946;0
62,41141;0
62,4249;0
62,43523;0
62,44638;0
62,45863;0
62,47107;0
62,48354;0
62,49675;0
62,50927;0
62,52142;0
62,53399;0
62,54657;0
62,55954;0
62,57177;0
62,58413;0
62,59663;0
62,60981;0
62,6219;0
62,63485;0
62,64663;0
62,65979;0
62,67174;0
62,68456;0
62,69693;0
62,70961;0
62,72207;0
62,73522;0
62,74715;0
62,75924;0
62,77175;0
62,78445;0
62,7972;0
62,80964;0
62,82199;0
62,83432;0
62,8472;0
62,85993;0
62,8717;0
62,88436;0
62,89717;0
62,91021;0
62,92232;0
62,93467;0
62,94674;0
62,95972;0
62,97217;0
62,98445;0
62,99678;0
63,0104;0
63,02351;0
63,036;0
63,04675;0
63,05966;0
63,0717;0
63,08477;0
63,09673;0
63,1092;0
63,12186;0
63,13477;0
63,14701;0
63,1594;0
63,17223;0
63,18467;0
63,1975;0
63,20971;0
63,22195;0
63,23455;0
63,24722;0
63,25967;0
63,27186;0
63,28436;0
63,29732;0
63,31012;0
63,32261;0
63,33464;0
63,34694;0
63,36131;0
63,37239;0
63,38444;0
63,39698;0
63,41003;0
63,42228;0
63,4345;0
63,44691;0
63,46;0
63,47198;0
63,48513;0
63,49695;0
63,50951;0
63,52229;0
63,53501;0
63,54754;0
63,55963;0
63,57251;0
63,58459;0
63,59743;0
63,6102;0
63,62243;0
63,63583;0
63,64798;0
63,66003;0
63,67208;0
63,68457;0
63,69787;0
63,71061;0
63,72235;0
63,73457;0
63,74708;0
63,75954;0
63,77263;0
63,7847;0
63,79738;0
63,81028;0
63,82303;0
63,83467;0
63,84697;0
63,85978;0
63,8721;0
63,885;0
63,89703;0
63,90973;0
63,92201;0
63,93542;0
63,94806;0
63,96073;0
63,97342;0
63,98452;0
63,99994;0
64,01008;0
64,02187;0
64,03422;0
64,04691;0
64,05925;0
64,07156;0
64,08426;0
64,09734;0
64,11018;0
64,12236;0
64,13448;0
64,14689;0
64,15996;0
64,17238;0
64,18488;0
64,19704;0
64,21011;0
64,22246;0
64,23475;0
64,24736;0
64,26118;0
64,2739;0
64,28619;0
64,29698;0
64,30913;0
64,32149;0
64,33487;0
64,34709;0
64,35921;0
64,3719;0
64,38436;0
64,39778;0
64,41012;0
64,4223;0
64,4343;0
64,44716;0
64,45967;0
64,47192;0
64,48468;0
64,49948;0
64,51019;0
64,522;0
64,53432;0
64,54673;0
64,55941;0
64,57307;0
64,58574;0
64,59731;0
64,60979;0
64,62181;0
64,63451;0
64,647;0
64,66;0
64,67181;0
64,68484;0
64,69714;0
64,70972;0
64,72221;0
64,7355;0
64,74741;0
64,75945;0
64,77209;0
64,7843;0
64,79739;0
64,81;0
64,8223;0
64,83478;0
64,84747;0
64,85967;0
64,87218;0
64,88471;0
64,89856;0
64,91019;0
64,92219;0
64,93486;0
64,94832;0
64,95992;0
64,97244;0
64,98481;0
64,99892;0
65,01067;0
65,02199;0
65,03434;0
65,047;0
65,06084;0
65,07355;0
65,08585;0
65,09715;0
65,10954;0
65,1221;0
65,13477;0
65,14746;0
65,15941;0
65,17225;0
65,18564;0
65,19749;0
65,20975;0
65,22261;0
65,23464;0
65,24781;0
65,25985;0
65,27231;0
65,28496;0
65,29758;0
65,31015;0
65,32252;0
65,33505;0
65,3475;0
65,35995;0
65,37316;0
65,38567;0
65,39822;0
65,41031;0
65,42263;0
65,4349;0
65,44736;0
65,46006;0
65,4724;0
65,48501;0
65,49734;0
65,50999;0
65,52259;0
65,53558;0
65,54763;0
65,56078;0
65,57304;0
65,58482;0
65,59793;0
65,6099;0
65,62228;0
65,6348;0
65,64793;0
65,65992;0
65,67233;0
65,68476;0
65,69839;0
65,71114;0
65,7236;0
65,73487;0
65,7472;0
65,75982;0
65,77267;0
65,78504;0
65,79739;0
65,81008;0
65,82432;0
65,83525;0
65,84709;0
65,85979;0
65,87202;0
65,88518;0
65,89732;0
65,90976;0
65,9222;0
65,93546;0
65,94793;0
65,95985;0
65,97256;0
65,98479;0
65,99798;0
66,01046;0
66,02294;0
66,03501;0
66,04819;0
66,05972;0
66,07323;0
66,08468;0
66,0975;0
66,1106;0
66,12241;0
66,13494;0
66,14725;0
66,16005;0
66,17297;0
66,18497;0
66,19757;0
66,21056;0
66,22228;0
66,2354;0
66,24769;0
66,26076;0
66,27296;0
66,28513;0
66,29783;0
66,31031;0
66,32241;0
66,33533;0
66,34799;0
66,36002;0
66,37277;0
66,38515;0
66,39793;0
66,41024;0
66,42266;0
66,43511;0
66,44975;0
66,46019;0
66,47285;0
66,48482;0
66,4986;0
66,51028;0
66,5225;0
66,5351;0
66,54768;0
66,56008;0
66,57288;0
66,58488;0
66,59747;0
66,61008;0
66,6226;0
66,63603;0
66,6479;0
66,6605;0
66,6729;0
66,68567;0
66,69745;0
66,70998;0
66,72231;0
66,73566;0
66,74786;0
66,75983;0
66,77248;0
66,78497;0
66,79811;0
66,81005;0
66,82272;0
66,83504;0
66,84798;0
66,86018;0
66,87257;0
66,88497;0
66,89845;0
66,9104;0
66,9227;0
66,93503;0
66,94807;0
66,96;0
66,97319;0
66,98703;0
66,99932;0
67,0103;0
67,02425;0
67,03473;0
67,04689;0
67,0602;0
67,07229;0
67,08483;0
67,09723;0
67,10985;0
67,12241;0
67,13569;0
67,14815;0
67,16054;0
67,17243;0
67,1846;0
67,19798;0
67,21017;0
67,22259;0
67,23498;0
67,24746;0
67,25999;0
67,27242;0
67,28517;0
67,29798;0
67,3106;0
67,32265;0
67,33529;0
67,34765;0
67,35991;0
67,37259;0
67,38521;0
67,39782;0
67,41048;0
67,4224;0
67,43534;0
67,44745;0
67,46037;0
67,4729;0
67,4854;0
67,49762;0
67,51003;0
67,52251;0
67,53573;0
67,54765;0
67,55998;0
67,57296;0
67,58525;0
67,59791;0
67,61078;0
67,62275;0
67,63515;0
67,64824;0
67,66035;0
67,67269;0
67,68517;0
67,69798;0
67,71068;0
67,72276;0
67,73532;0
67,74793;0
67,76036;0
67,77348;0
67,7852;0
67,80627;0
67,82285;0
67,83642;0
67,84886;0
67,86105;0
67,87314;0
67,88606;0
67,89796;0
67,91016;0
67,92284;0
67,93579;0
67,94806;0
67,9601;0
67,97267;0
67,98496;0
67,99776;0
68,01029;0
68,02247;0
68,035;0
68,04765;0
68,06025;0
68,07246;0
68,08484;0
68,09795;0
68,11004;0
68,123;0
68,1348;0
68,14719;0
68,15982;0
68,17272;0
68,185;0
68,19731;0
68,21055;0
68,22246;0
68,2351;0
68,24746;0
68,26044;0
68,27257;0
68,28526;0
68,29774;0
68,31049;0
68,3223;0
68,33519;0
68,34772;0
68,35976;0
68,3726;0
68,38478;0
68,39862;0
68,41007;0
68,42274;0
68,43489;0
68,44762;0
68,46029;0
68,47245;0
68,48499;0
68,49794;0
68,51081;0
68,52254;0
68,53542;0
68,54752;0
68,55994;0
68,57292;0
68,58508;0
68,59733;0
68,61049;0
68,62249;0
68,63558;0
68,64774;0
68,6602;0
68,6729;0
68,68521;0
68,69769;0
68,7101;0
68,72257;0
68,73626;0
68,7492;0
68,76168;0
68,77274;0
68,78443;0
68,79723;0
68,80975;0
68,82223;0
68,83482;0
68,84766;0
68,85989;0
68,87209;0
68,885;0
68,89796;0
68,9101;0
68,92238;0
68,93538;0
68,94797;0
68,95998;0
68,97268;0
68,98489;0
68,99738;0
69,01063;0
69,0225;0
69,03822;0
69,05029;0
69,06594;0
69,07847;0
69,08882;0
69,10099;0
69,11391;0
69,12635;0
69,13974;0
69,152;0
69,16516;0
69,17757;0
69,19009;0
69,20319;0
69,21619;0
69,22878;0
69,24087;0
69,25414;0
69,26662;0
69,27968;0
69,29198;0
69,30381;0
69,31619;0
69,32906;0
69,34096;0
69,35378;0
69,3654;0
69,37874;0
69,39101;0
69,40295;0
69,41557;0
69,42786;0
69,44096;0
69,45372;0
69,4659;0
69,47805;0
69,49183;0
69,50384;0
69,51625;0
69,52959;0
69,54155;0
69,55385;0
69,56734;0
69,57915;0
69,59166;0
69,6044;0
69,61746;0
69,6302;0
69,64225;0
69,65585;0
69,66943;0
69,6826;0
69,69476;0
69,7048;0
69,71708;0
69,73042;0
69,74268;0
69,75515;0
69,76765;0
69,7804;0
69,79372;0
69,80647;0
69,82053;0
69,83318;0
69,84334;0
69,85587;0
69,86813;0
69,88032;0
69,89338;0
69,90582;0
69,91869;0
69,93137;0
69,94388;0
69,95733;0
69,96951;0
69,98126;0
69,99413;0
70,00629;0
70,01969;0
70,03173;0
70,04219;0
70,05457;0
70,06743;0
70,07999;0
70,09321;0
70,10583;0
70,11881;0
70,13158;0
70,14381;0
70,15853;0
70,17099;0
70,18322;0
70,19557;0
70,20887;0
70,22087;0
70,23264;0
70,245;0
70,25628;0
70,26849;0
70,28127;0
70,29392;0
70,30666;0
70,32011;0
70,3319;0
70,344;0
70,35699;0
70,37239;0
70,38381;0
70,39632;0
70,40836;0
70,42073;0
70,4334;0
70,44611;0
70,45811;0
70,46856;0
70,48113;0
70,49474;0
70,50683;0
70,51937;0
70,53399;0
70,54472;0
70,55701;0
70,56968;0
70,58412;0
70,59671;0
70,60931;0
70,62147;0
70,63408;0
70,64605;0
70,65842;0
70,67203;0
70,68233;0
70,69398;0
70,70615;0
70,71979;0
70,73192;0
70,74564;0
70,75842;0
70,77111;0
70,78271;0
70,79692;0
70,80907;0
70,82238;0
70,83381;0
70,84654;0
70,85884;0
70,87126;0
70,88359;0
70,89468;0
70,90726;0
70,91964;0
70,93245;0
70,94476;0
70,95786;0
70,97022;0
70,98293;0
70,9954;0
71,00986;0
71,02268;0
71,03522;0
71,04726;0
71,06014;0
71,07434;0
71,08685;0
71,09764;0
71,10735;0
71,11916;0
71,13138;0
71,14417;0
71,157;0
71,17002;0
71,18242;0
71,19719;0
71,20737;0
71,22225;0
71,23493;0
71,2473;0
71,25893;0
71,27174;0
71,28362;0
71,29688;0
71,30869;0
71,319;0
71,332;0
71,34418;0
71,35693;0
71,36952;0
71,38255;0
71,3949;0
71,40797;0
71,42018;0
71,43487;0
71,4474;0
71,46016;0
71,4721;0
71,48466;0
71,49748;0
71,50874;0
71,52145;0
71,53214;0
71,54468;0
71,55688;0
71,57065;0
71,5826;0
71,59512;0
71,60753;0
71,6206;0
71,63306;0
71,6477;0
71,65987;0
71,67207;0
71,68422;0
71,69752;0
71,71182;0
71,72444;0
71,7353;0
71,74549;0
71,75622;0
71,76859;0
71,78138;0
71,79513;0
71,80799;0
71,81977;0
71,83195;0
71,84475;0
71,85992;0
71,87409;0
71,88763;0
71,89801;0
71,90815;0
71,92059;0
71,93309;0
71,94599;0
71,95707;0
71,96887;0
71,9812;0
71,99404;0
72,00642;0
72,02025;0
72,03214;0
72,04491;0
72,05717;0
72,07166;0
72,08429;0
72,09729;0
72,1098;0
72,12151;0
72,13438;0
72,14599;0
72,15846;0
72,16893;0
72,1817;0
72,19405;0
72,20704;0
72,21986;0
72,23216;0
72,24494;0
72,25775;0
72,27052;0
72,28279;0
72,29544;0
72,30749;0
72,32056;0
72,33365;0
72,34581;0
72,35783;0
72,37066;0
72,38339;0
72,39616;0
72,40785;0
72,42088;0
72,43332;0
72,44608;0
72,45808;0
72,47079;0
72,4832;0
72,49713;0
72,51003;0
72,52233;0
72,5335;0
72,5453;0
72,55796;0
72,57088;0
72,58328;0
72,59575;0
72,60888;0
72,62077;0
72,63321;0
72,64603;0
72,65901;0
72,67112;0
72,68388;0
72,6961;0
72,70874;0
72,72113;0
72,73431;0
72,74644;0
72,75867;0
72,77131;0
72,78382;0
72,79671;0
72,80859;0
72,82211;0
72,83529;0
72,84833;0
72,85931;0
72,87077;0
72,88299;0
72,89624;0
72,90882;0
72,92082;0
72,93386;0
72,94598;0
72,95905;0
72,97117;0
72,98388;0
72,99619;0
73,00913;0
73,02128;0
73,03374;0
73,04652;0
73,05951;0
73,07211;0
73,08399;0
73,09632;0
73,10863;0
73,12161;0
73,13447;0
73,14658;0
73,1588;0
73,17252;0
73,18447;0
73,19706;0
73,20881;0
73,22168;0
73,23428;0
73,24732;0
73,25893;0
73,27168;0
73,28452;0
73,29685;0
73,31158;0
73,32188;0
73,33426;0
73,34641;0
73,35945;0
73,37164;0
73,38387;0
73,39648;0
73,40955;0
73,42181;0
73,43406;0
73,44687;0
73,45959;0
73,47183;0
73,48446;0
73,49785;0
73,50903;0
73,5219;0
73,53504;0
73,54716;0
73,55919;0
73,57251;0
73,58437;0
73,59764;0
73,60916;0
73,62197;0
73,63436;0
73,64708;0
73,65939;0
73,67191;0
73,68457;0
73,69742;0
73,71004;0
73,72231;0
73,73462;0
73,74681;0
73,76031;0
73,7728;0
73,785;0
73,79694;0
73,8095;0
73,82198;0
73,83477;0
73,84695;0
73,85983;0
73,87247;0
73,88564;0
73,89727;0
73,90952;0
73,92238;0
73,93914;0
73,95204;0
73,96246;0
73,97482;0
73,9866;0
73,99888;0
74,01099;0
74,02351;0
74,03833;0
74,04722;0
74,05923;0
74,07149;0
74,08459;0
74,09718;0
74,10973;0
74,12165;0
74,13415;0
74,14666;0
74,15914;0
74,1725;0
74,18409;0
74,19663;0
74,20947;0
74,22207;0
74,23434;0
74,24701;0
74,25986;0
74,27225;0
74,28477;0
74,29685;0
74,30938;0
74,32193;0
74,335;0
74,34718;0
74,3594;0
74,3724;0
74,38472;0
74,39738;0
74,40919;0
74,42248;0
74,43434;0
74,44744;0
74,45962;0
74,47201;0
74,4846;0
74,49715;0
74,51053;0
74,52223;0
74,53442;0
74,54905;0
74,56092;0
74,57235;0
74,58377;0
74,59644;0
74,60955;0
74,622;0
74,63442;0
74,64679;0
74,65942;0
74,6719;0
74,68465;0
74,69691;0
74,71001;0
74,72227;0
74,73523;0
74,74722;0
74,75938;0
74,7731;0
74,78443;0
74,80177;0
74,81082;0
74,82343;0
74,83574;0
74,84894;0
74,86064;0
74,87267;0
74,88515;0
74,89798;0
74,91061;0
74,92256;0
74,93484;0
74,94727;0
74,95969;0
74,97279;0
74,98582;0
74,99712;0
75,00953;0
75,02274;0
75,03474;0
75,04691;0
75,05982;0
75,07224;0
75,08495;0
75,09725;0
75,10968;0
75,12254;0
75,13534;0
75,14729;0
75,15955;0
75,17338;0
75,18484;0
75,19718;0
75,20971;0
75,2224;0
75,23502;0
75,24811;0
75,2599;0
75,27219;0
75,28505;0
75,29748;0
75,30999;0
75,32258;0
75,33549;0
75,34742;0
75,36012;0
75,37302;0
75,38524;0
75,39753;0
75,41029;0
75,42267;0
75,43485;0
75,44722;0
75,46112;0
75,4726;0
75,48567;0
75,4974;0
75,50984;0
75,52243;0
75,53535;0
75,54755;0
75,55994;0
75,57311;0
75,58488;0
75,59814;0
75,60986;0
75,6227;0
75,63512;0
75,64841;0
75,66032;0
75,6724;0
75,68488;0
75,69762;0
75,71015;0
75,72295;0
75,73519;0
75,74766;0
75,76008;0
75,7728;0
75,78515;0
75,79787;0
75,81087;0
75,82314;0
75,83529;0
75,84767;0
75,86073;0
75,87276;0
75,88545;0
75,89756;0
75,91007;0
